"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Guam","Electricity - Gross demand","1997","Kilowatt-hours, million","1745.5",""
"Guam","Electricity - Gross demand","1996","Kilowatt-hours, million","1735",""
"Guam","Electricity - Gross demand","1995","Kilowatt-hours, million","1618.7",""
"Guam","Electricity - Gross demand","1994","Kilowatt-hours, million","1668.9",""
"Guam","Electricity - Gross demand","1993","Kilowatt-hours, million","1579.3",""
"Guam","Electricity - Gross demand","1992","Kilowatt-hours, million","1416.3",""
"Guam","Electricity - Gross demand","1991","Kilowatt-hours, million","1393.5",""
"Guam","Electricity - Gross demand","1990","Kilowatt-hours, million","1286.4",""
"Guatemala","Electricity - net production","2014","Kilowatt-hours, million","10217",""
"Guatemala","Electricity - net production","2013","Kilowatt-hours, million","9639.3",""
"Guatemala","Electricity - net production","2012","Kilowatt-hours, million","8942.4",""
"Guatemala","Electricity - net production","2011","Kilowatt-hours, million","8453.5",""
"Guatemala","Electricity - net production","2010","Kilowatt-hours, million","8512",""
"Guatemala","Electricity - net production","2009","Kilowatt-hours, million","8819",""
"Guatemala","Electricity - net production","2008","Kilowatt-hours, million","8463",""
"Guatemala","Electricity - net production","2007","Kilowatt-hours, million","8492",""
"Guatemala","Electricity - net production","2006","Kilowatt-hours, million","7875",""
"Guatemala","Electricity - net production","2005","Kilowatt-hours, million","7799",""
"Guatemala","Electricity - net production","2004","Kilowatt-hours, million","7441",""
"Guatemala","Electricity - net production","2003","Kilowatt-hours, million","6462",""
"Guatemala","Electricity - net production","2002","Kilowatt-hours, million","6094",""
"Guatemala","Electricity - net production","2001","Kilowatt-hours, million","5765",""
"Guatemala","Electricity - net production","2000","Kilowatt-hours, million","6017",""
"Guatemala","Electricity - net production","1999","Kilowatt-hours, million","5027",""
"Guatemala","Electricity - net production","1998","Kilowatt-hours, million","4431",""
"Guatemala","Electricity - net production","1997","Kilowatt-hours, million","4109",""
"Guatemala","Electricity - net production","1996","Kilowatt-hours, million","3678",""
"Guatemala","Electricity - net production","1995","Kilowatt-hours, million","3398",""
"Guatemala","Electricity - net production","1994","Kilowatt-hours, million","3143",""
"Guatemala","Electricity - net production","1993","Kilowatt-hours, million","3020",""
"Guatemala","Electricity - net production","1992","Kilowatt-hours, million","2766",""
"Guatemala","Electricity - net production","1991","Kilowatt-hours, million","2481",""
"Guatemala","Electricity - net production","1990","Kilowatt-hours, million","2319",""
"Guatemala","Electricity - Consumption by households","2014","Kilowatt-hours, million","2726",""
"Guatemala","Electricity - Consumption by households","2013","Kilowatt-hours, million","2494",""
"Guatemala","Electricity - Consumption by households","2012","Kilowatt-hours, million","2546",""
"Guatemala","Electricity - Consumption by households","2011","Kilowatt-hours, million","2525.2",""
"Guatemala","Electricity - Consumption by households","2010","Kilowatt-hours, million","2471",""
"Guatemala","Electricity - Consumption by households","2009","Kilowatt-hours, million","2447",""
"Guatemala","Electricity - Consumption by households","2008","Kilowatt-hours, million","2407",""
"Guatemala","Electricity - Consumption by households","2007","Kilowatt-hours, million","2332",""
"Guatemala","Electricity - Consumption by households","2006","Kilowatt-hours, million","2271",""
"Guatemala","Electricity - Consumption by households","2005","Kilowatt-hours, million","1731",""
"Guatemala","Electricity - Consumption by households","2004","Kilowatt-hours, million","1960",""
"Guatemala","Electricity - Consumption by households","2003","Kilowatt-hours, million","2010",""
"Guatemala","Electricity - Consumption by households","2002","Kilowatt-hours, million","1412",""
"Guatemala","Electricity - Consumption by households","2001","Kilowatt-hours, million","1422",""
"Guatemala","Electricity - Consumption by households","2000","Kilowatt-hours, million","1386",""
"Guatemala","Electricity - Consumption by households","1999","Kilowatt-hours, million","1293",""
"Guatemala","Electricity - Consumption by households","1998","Kilowatt-hours, million","1127",""
"Guatemala","Electricity - Consumption by households","1997","Kilowatt-hours, million","1055",""
"Guatemala","Electricity - Consumption by households","1996","Kilowatt-hours, million","2049",""
"Guatemala","Electricity - Consumption by households","1995","Kilowatt-hours, million","1970",""
"Guatemala","Electricity - Consumption by households","1994","Kilowatt-hours, million","1843",""
"Guatemala","Electricity - Consumption by households","1993","Kilowatt-hours, million","1711",""
"Guatemala","Electricity - Consumption by households","1992","Kilowatt-hours, million","1481",""
"Guatemala","Electricity - Consumption by households","1991","Kilowatt-hours, million","1308",""
"Guatemala","Electricity - Consumption by households","1990","Kilowatt-hours, million","1305",""
"Guatemala","Electricity - Gross demand","2014","Kilowatt-hours, million","9709.1",""
"Guatemala","Electricity - Gross demand","2013","Kilowatt-hours, million","9283.3",""
"Guatemala","Electricity - Gross demand","2012","Kilowatt-hours, million","8968.4",""
"Guatemala","Electricity - Gross demand","2011","Kilowatt-hours, million","8771.5",""
"Guatemala","Electricity - Gross demand","2010","Kilowatt-hours, million","8735",""
"Guatemala","Electricity - Gross demand","2009","Kilowatt-hours, million","8762",""
"Guatemala","Electricity - Gross demand","2008","Kilowatt-hours, million","8392",""
"Guatemala","Electricity - Gross demand","2007","Kilowatt-hours, million","8368",""
"Guatemala","Electricity - Gross demand","2006","Kilowatt-hours, million","7795",""
"Guatemala","Electricity - Gross demand","2005","Kilowatt-hours, million","7487",""
"Guatemala","Electricity - Gross demand","2004","Kilowatt-hours, million","7018",""
"Guatemala","Electricity - Gross demand","2003","Kilowatt-hours, million","6065",""
"Guatemala","Electricity - Gross demand","2002","Kilowatt-hours, million","5709",""
"Guatemala","Electricity - Gross demand","2001","Kilowatt-hours, million","5524",""
"Guatemala","Electricity - Gross demand","2000","Kilowatt-hours, million","5313",""
"Guatemala","Electricity - Gross demand","1999","Kilowatt-hours, million","4773",""
"Guatemala","Electricity - Gross demand","1998","Kilowatt-hours, million","4393",""
"Guatemala","Electricity - Gross demand","1997","Kilowatt-hours, million","4021",""
"Guatemala","Electricity - Gross demand","1996","Kilowatt-hours, million","3655",""
"Guatemala","Electricity - Gross demand","1995","Kilowatt-hours, million","3433",""
"Guatemala","Electricity - Gross demand","1994","Kilowatt-hours, million","3154",""
"Guatemala","Electricity - Gross demand","1993","Kilowatt-hours, million","2941",""
"Guatemala","Electricity - Gross demand","1992","Kilowatt-hours, million","2712",""
"Guatemala","Electricity - Gross demand","1991","Kilowatt-hours, million","2481",""
"Guatemala","Electricity - Gross demand","1990","Kilowatt-hours, million","2319",""
"Guernsey","Electricity - net production","2014","Kilowatt-hours, million","227.1",""
"Guernsey","Electricity - net production","2013","Kilowatt-hours, million","288.8",""
"Guernsey","Electricity - net production","2012","Kilowatt-hours, million","68.1",""
"Guernsey","Electricity - net production","2011","Kilowatt-hours, million","84.6",""
"Guernsey","Electricity - net production","2010","Kilowatt-hours, million","152.2",""
"Guernsey","Electricity - net production","2009","Kilowatt-hours, million","173.5",""
"Guernsey","Electricity - net production","2008","Kilowatt-hours, million","110.7",""
"Guernsey","Electricity - net production","2007","Kilowatt-hours, million","158.2",""
"Guernsey","Electricity - net production","2006","Kilowatt-hours, million","79.5",""
"Guernsey","Electricity - net production","2005","Kilowatt-hours, million","53.1",""
"Guernsey","Electricity - net production","2004","Kilowatt-hours, million","63.3",""
"Guernsey","Electricity - net production","2003","Kilowatt-hours, million","54.1",""
"Guernsey","Electricity - net production","2002","Kilowatt-hours, million","61.6",""
"Guernsey","Electricity - Consumption by households","2014","Kilowatt-hours, million","304.86","1"
"Guernsey","Electricity - Consumption by households","2013","Kilowatt-hours, million","318.31","1"
"Guernsey","Electricity - Consumption by households","2012","Kilowatt-hours, million","306.8","1"
"Guernsey","Electricity - Consumption by households","2011","Kilowatt-hours, million","312.9",""
"Guernsey","Electricity - Consumption by households","2010","Kilowatt-hours, million","306.7",""
"Guernsey","Electricity - Consumption by households","2009","Kilowatt-hours, million","304.1",""
"Guernsey","Electricity - Consumption by households","2008","Kilowatt-hours, million","297.1",""
"Guernsey","Electricity - Consumption by households","2007","Kilowatt-hours, million","292.8",""
"Guernsey","Electricity - Consumption by households","2006","Kilowatt-hours, million","292.7",""
"Guernsey","Electricity - Consumption by households","2005","Kilowatt-hours, million","280","1"
"Guernsey","Electricity - Consumption by households","2004","Kilowatt-hours, million","271","1"
"Guernsey","Electricity - Consumption by households","2003","Kilowatt-hours, million","263","1"
"Guernsey","Electricity - Consumption by households","2002","Kilowatt-hours, million","252","1"
"Guernsey","Electricity - Gross demand","2014","Kilowatt-hours, million","383.1",""
"Guernsey","Electricity - Gross demand","2013","Kilowatt-hours, million","400",""
"Guernsey","Electricity - Gross demand","2012","Kilowatt-hours, million","380.8",""
"Guernsey","Electricity - Gross demand","2011","Kilowatt-hours, million","393.2",""
"Guernsey","Electricity - Gross demand","2010","Kilowatt-hours, million","391.5",""
"Guernsey","Electricity - Gross demand","2009","Kilowatt-hours, million","383.9",""
"Guernsey","Electricity - Gross demand","2008","Kilowatt-hours, million","367.8",""
"Guernsey","Electricity - Gross demand","2007","Kilowatt-hours, million","355.2",""
"Guernsey","Electricity - Gross demand","2006","Kilowatt-hours, million","356.3",""
"Guernsey","Electricity - Gross demand","2005","Kilowatt-hours, million","341.6",""
"Guernsey","Electricity - Gross demand","2004","Kilowatt-hours, million","329.5",""
"Guernsey","Electricity - Gross demand","2003","Kilowatt-hours, million","318.4",""
"Guernsey","Electricity - Gross demand","2002","Kilowatt-hours, million","305",""
"Guinea","Electricity - net production","2014","Kilowatt-hours, million","914","1"
"Guinea","Electricity - net production","2013","Kilowatt-hours, million","896","1"
"Guinea","Electricity - net production","2012","Kilowatt-hours, million","963","1"
"Guinea","Electricity - net production","2011","Kilowatt-hours, million","801","1"
"Guinea","Electricity - net production","2010","Kilowatt-hours, million","862","1"
"Guinea","Electricity - net production","2009","Kilowatt-hours, million","904","1"
"Guinea","Electricity - net production","2008","Kilowatt-hours, million","905","1"
"Guinea","Electricity - net production","2007","Kilowatt-hours, million","876","1"
