"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Morocco","Electricity - Consumption by households","2014","Kilowatt-hours, million","9577",""
"Morocco","Electricity - Consumption by households","2013","Kilowatt-hours, million","9309",""
"Morocco","Electricity - Consumption by households","2012","Kilowatt-hours, million","8950",""
"Morocco","Electricity - Consumption by households","2011","Kilowatt-hours, million","8136",""
"Morocco","Electricity - Consumption by households","2010","Kilowatt-hours, million","7823",""
"Morocco","Electricity - Consumption by households","2009","Kilowatt-hours, million","7387",""
"Morocco","Electricity - Consumption by households","2008","Kilowatt-hours, million","7141",""
"Morocco","Electricity - Consumption by households","2007","Kilowatt-hours, million","6549",""
"Morocco","Electricity - Consumption by households","2006","Kilowatt-hours, million","6130",""
"Morocco","Electricity - Consumption by households","2005","Kilowatt-hours, million","5562",""
"Morocco","Electricity - Consumption by households","2004","Kilowatt-hours, million","5012",""
"Morocco","Electricity - Consumption by households","2003","Kilowatt-hours, million","4652",""
"Morocco","Electricity - Consumption by households","2002","Kilowatt-hours, million","4209",""
"Morocco","Electricity - Consumption by households","2001","Kilowatt-hours, million","3934",""
"Morocco","Electricity - Consumption by households","2000","Kilowatt-hours, million","4144",""
"Mozambique","Electricity - Consumption by households","2014","Kilowatt-hours, million","1629",""
"Mozambique","Electricity - Consumption by households","2013","Kilowatt-hours, million","1419",""
"Mozambique","Electricity - Consumption by households","2012","Kilowatt-hours, million","1233",""
"Mozambique","Electricity - Consumption by households","2011","Kilowatt-hours, million","1052",""
"Mozambique","Electricity - Consumption by households","2010","Kilowatt-hours, million","897",""
"Mozambique","Electricity - Consumption by households","2009","Kilowatt-hours, million","751",""
"Mozambique","Electricity - Consumption by households","2008","Kilowatt-hours, million","648",""
"Mozambique","Electricity - Consumption by households","2007","Kilowatt-hours, million","581",""
"Mozambique","Electricity - Consumption by households","2006","Kilowatt-hours, million","577",""
"Mozambique","Electricity - Consumption by households","2005","Kilowatt-hours, million","533",""
"Mozambique","Electricity - Consumption by households","2004","Kilowatt-hours, million","447.86",""
"Mozambique","Electricity - Consumption by households","2003","Kilowatt-hours, million","412",""
"Mozambique","Electricity - Consumption by households","2002","Kilowatt-hours, million","414",""
"Mozambique","Electricity - Consumption by households","2001","Kilowatt-hours, million","442",""
"Mozambique","Electricity - Consumption by households","2000","Kilowatt-hours, million","392",""
"Myanmar","Electricity - Consumption by households","2014","Kilowatt-hours, million","4112.83",""
"Myanmar","Electricity - Consumption by households","2013","Kilowatt-hours, million","3764",""
"Myanmar","Electricity - Consumption by households","2012","Kilowatt-hours, million","3655.18",""
"Myanmar","Electricity - Consumption by households","2011","Kilowatt-hours, million","3380.97",""
"Myanmar","Electricity - Consumption by households","2010","Kilowatt-hours, million","2653.33",""
"Myanmar","Electricity - Consumption by households","2009","Kilowatt-hours, million","2015.13",""
"Myanmar","Electricity - Consumption by households","2008","Kilowatt-hours, million","1798.51",""
"Myanmar","Electricity - Consumption by households","2007","Kilowatt-hours, million","1646.92",""
"Myanmar","Electricity - Consumption by households","2006","Kilowatt-hours, million","1614.04",""
"Myanmar","Electricity - Consumption by households","2005","Kilowatt-hours, million","1811.97",""
"Myanmar","Electricity - Consumption by households","2004","Kilowatt-hours, million","1662",""
"Myanmar","Electricity - Consumption by households","2003","Kilowatt-hours, million","1612",""
"Myanmar","Electricity - Consumption by households","2002","Kilowatt-hours, million","1431",""
"Myanmar","Electricity - Consumption by households","2001","Kilowatt-hours, million","1245",""
"Myanmar","Electricity - Consumption by households","2000","Kilowatt-hours, million","1296",""
"Nauru","Electricity - Consumption by households","2014","Kilowatt-hours, million","10","1"
"Nauru","Electricity - Consumption by households","2013","Kilowatt-hours, million","9.5","1"
"Nauru","Electricity - Consumption by households","2012","Kilowatt-hours, million","9.4","1"
"Nauru","Electricity - Consumption by households","2011","Kilowatt-hours, million","9","1"
"Nauru","Electricity - Consumption by households","2010","Kilowatt-hours, million","9","1"
"Nauru","Electricity - Consumption by households","2009","Kilowatt-hours, million","8","1"
"Nauru","Electricity - Consumption by households","2008","Kilowatt-hours, million","8","1"
"Nauru","Electricity - Consumption by households","2007","Kilowatt-hours, million","8","1"
"Nauru","Electricity - Consumption by households","2006","Kilowatt-hours, million","7.2","1"
"Nauru","Electricity - Consumption by households","2005","Kilowatt-hours, million","12.6",""
"Nauru","Electricity - Consumption by households","2004","Kilowatt-hours, million","13","1"
"Nauru","Electricity - Consumption by households","2003","Kilowatt-hours, million","13","1"
"Nauru","Electricity - Consumption by households","2002","Kilowatt-hours, million","13","1"
"Nauru","Electricity - Consumption by households","2001","Kilowatt-hours, million","13","1"
"Nauru","Electricity - Consumption by households","2000","Kilowatt-hours, million","14","1"
"Nepal","Electricity - Consumption by households","2014","Kilowatt-hours, million","1571",""
"Nepal","Electricity - Consumption by households","2013","Kilowatt-hours, million","1505",""
"Nepal","Electricity - Consumption by households","2012","Kilowatt-hours, million","1476",""
"Nepal","Electricity - Consumption by households","2011","Kilowatt-hours, million","1402",""
"Nepal","Electricity - Consumption by households","2010","Kilowatt-hours, million","1213",""
"Nepal","Electricity - Consumption by households","2009","Kilowatt-hours, million","1151",""
"Nepal","Electricity - Consumption by households","2008","Kilowatt-hours, million","946",""
"Nepal","Electricity - Consumption by households","2007","Kilowatt-hours, million","963",""
"Nepal","Electricity - Consumption by households","2006","Kilowatt-hours, million","918",""
"Nepal","Electricity - Consumption by households","2005","Kilowatt-hours, million","824",""
"Nepal","Electricity - Consumption by households","2004","Kilowatt-hours, million","774",""
"Nepal","Electricity - Consumption by households","2003","Kilowatt-hours, million","677",""
"Nepal","Electricity - Consumption by households","2002","Kilowatt-hours, million","627",""
"Nepal","Electricity - Consumption by households","2001","Kilowatt-hours, million","594",""
"Nepal","Electricity - Consumption by households","2000","Kilowatt-hours, million","535",""
"Netherlands","Electricity - Consumption by households","2014","Kilowatt-hours, million","22896",""
"Netherlands","Electricity - Consumption by households","2013","Kilowatt-hours, million","23453",""
"Netherlands","Electricity - Consumption by households","2012","Kilowatt-hours, million","23422",""
"Netherlands","Electricity - Consumption by households","2011","Kilowatt-hours, million","23043",""
"Netherlands","Electricity - Consumption by households","2010","Kilowatt-hours, million","22994",""
"Netherlands","Electricity - Consumption by households","2009","Kilowatt-hours, million","22872",""
"Netherlands","Electricity - Consumption by households","2008","Kilowatt-hours, million","22501",""
"Netherlands","Electricity - Consumption by households","2007","Kilowatt-hours, million","22268",""
"Netherlands","Electricity - Consumption by households","2006","Kilowatt-hours, million","22081",""
"Netherlands","Electricity - Consumption by households","2005","Kilowatt-hours, million","21796",""
"Netherlands","Electricity - Consumption by households","2004","Kilowatt-hours, million","21518",""
"Netherlands","Electricity - Consumption by households","2003","Kilowatt-hours, million","21418",""
"Netherlands","Electricity - Consumption by households","2002","Kilowatt-hours, million","20945",""
"Netherlands","Electricity - Consumption by households","2001","Kilowatt-hours, million","20299",""
"Netherlands","Electricity - Consumption by households","2000","Kilowatt-hours, million","20019",""
"New Caledonia","Electricity - Consumption by households","2014","Kilowatt-hours, million","272","1"
"New Caledonia","Electricity - Consumption by households","2013","Kilowatt-hours, million","273.1",""
"New Caledonia","Electricity - Consumption by households","2012","Kilowatt-hours, million","279","1"
"New Caledonia","Electricity - Consumption by households","2011","Kilowatt-hours, million","265",""
"New Caledonia","Electricity - Consumption by households","2010","Kilowatt-hours, million","251.4",""
"New Caledonia","Electricity - Consumption by households","2009","Kilowatt-hours, million","247.1",""
"New Caledonia","Electricity - Consumption by households","2008","Kilowatt-hours, million","236.4",""
"New Zealand","Electricity - Consumption by households","2014","Kilowatt-hours, million","12362",""
"New Zealand","Electricity - Consumption by households","2013","Kilowatt-hours, million","12326",""
"New Zealand","Electricity - Consumption by households","2012","Kilowatt-hours, million","12493",""
"New Zealand","Electricity - Consumption by households","2011","Kilowatt-hours, million","12564",""
"New Zealand","Electricity - Consumption by households","2010","Kilowatt-hours, million","12719",""
"New Zealand","Electricity - Consumption by households","2009","Kilowatt-hours, million","12798",""
"New Zealand","Electricity - Consumption by households","2008","Kilowatt-hours, million","12471",""
"New Zealand","Electricity - Consumption by households","2007","Kilowatt-hours, million","12456",""
"New Zealand","Electricity - Consumption by households","2006","Kilowatt-hours, million","12665",""
"New Zealand","Electricity - Consumption by households","2005","Kilowatt-hours, million","12144",""
