"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Martinique","Electricity - Consumption by households","2007","Kilowatt-hours, million","434.88","1"
"Martinique","Electricity - Consumption by households","2006","Kilowatt-hours, million","427.2","1"
"Martinique","Electricity - Consumption by households","2005","Kilowatt-hours, million","417.6","1"
"Martinique","Electricity - Consumption by households","2004","Kilowatt-hours, million","444",""
"Martinique","Electricity - Consumption by households","2003","Kilowatt-hours, million","420",""
"Martinique","Electricity - Consumption by households","2002","Kilowatt-hours, million","382",""
"Martinique","Electricity - Consumption by households","2001","Kilowatt-hours, million","374",""
"Martinique","Electricity - Consumption by households","2000","Kilowatt-hours, million","355","1"
"Martinique","Electricity - Consumption by households","1999","Kilowatt-hours, million","350","1"
"Martinique","Electricity - Consumption by households","1998","Kilowatt-hours, million","347","1"
"Martinique","Electricity - Consumption by households","1997","Kilowatt-hours, million","347","1"
"Martinique","Electricity - Consumption by households","1996","Kilowatt-hours, million","345","1"
"Martinique","Electricity - Consumption by households","1995","Kilowatt-hours, million","344","1"
"Martinique","Electricity - Consumption by households","1994","Kilowatt-hours, million","342","1"
"Martinique","Electricity - Consumption by households","1993","Kilowatt-hours, million","332","1"
"Martinique","Electricity - Consumption by households","1992","Kilowatt-hours, million","318","1"
"Martinique","Electricity - Consumption by households","1991","Kilowatt-hours, million","312","1"
"Martinique","Electricity - Consumption by households","1990","Kilowatt-hours, million","302","1"
"Mauritania","Electricity - Consumption by households","2014","Kilowatt-hours, million","236",""
"Mauritania","Electricity - Consumption by households","2013","Kilowatt-hours, million","314.8",""
"Mauritania","Electricity - Consumption by households","2012","Kilowatt-hours, million","289.2",""
"Mauritania","Electricity - Consumption by households","2011","Kilowatt-hours, million","246.7",""
"Mauritania","Electricity - Consumption by households","2010","Kilowatt-hours, million","217.7",""
"Mauritania","Electricity - Consumption by households","2009","Kilowatt-hours, million","206.1",""
"Mauritania","Electricity - Consumption by households","2008","Kilowatt-hours, million","208.1",""
"Mauritania","Electricity - Consumption by households","2007","Kilowatt-hours, million","175.2",""
"Mauritania","Electricity - Consumption by households","2006","Kilowatt-hours, million","165.6",""
"Mauritania","Electricity - Consumption by households","2005","Kilowatt-hours, million","153.2",""
"Mauritania","Electricity - Consumption by households","2004","Kilowatt-hours, million","140.6",""
"Mauritania","Electricity - Consumption by households","2003","Kilowatt-hours, million","137.41",""
"Mauritania","Electricity - Consumption by households","2002","Kilowatt-hours, million","126.66",""
"Mauritania","Electricity - Consumption by households","2001","Kilowatt-hours, million","102.25",""
"Mauritania","Electricity - Consumption by households","2000","Kilowatt-hours, million","96.48",""
"Mauritania","Electricity - Consumption by households","1999","Kilowatt-hours, million","93.52",""
"Mauritania","Electricity - Consumption by households","1998","Kilowatt-hours, million","50.92",""
"Mauritania","Electricity - Consumption by households","1997","Kilowatt-hours, million","96.1",""
"Mauritania","Electricity - Consumption by households","1996","Kilowatt-hours, million","96.3","1"
"Mauritania","Electricity - Consumption by households","1995","Kilowatt-hours, million","84.7","1"
"Mauritania","Electricity - Consumption by households","1994","Kilowatt-hours, million","63","1"
"Mauritania","Electricity - Consumption by households","1993","Kilowatt-hours, million","60.8","1"
"Mauritania","Electricity - Consumption by households","1992","Kilowatt-hours, million","59.6","1"
"Mauritania","Electricity - Consumption by households","1991","Kilowatt-hours, million","55.9","1"
"Mauritania","Electricity - Consumption by households","1990","Kilowatt-hours, million","54.5","1"
"Mauritius","Electricity - Consumption by households","2014","Kilowatt-hours, million","806.5",""
"Mauritius","Electricity - Consumption by households","2013","Kilowatt-hours, million","781",""
"Mauritius","Electricity - Consumption by households","2012","Kilowatt-hours, million","753",""
"Mauritius","Electricity - Consumption by households","2011","Kilowatt-hours, million","725",""
"Mauritius","Electricity - Consumption by households","2010","Kilowatt-hours, million","711",""
"Mauritius","Electricity - Consumption by households","2009","Kilowatt-hours, million","680",""
"Mauritius","Electricity - Consumption by households","2008","Kilowatt-hours, million","652",""
"Mauritius","Electricity - Consumption by households","2007","Kilowatt-hours, million","643",""
"Mauritius","Electricity - Consumption by households","2006","Kilowatt-hours, million","618",""
"Mauritius","Electricity - Consumption by households","2005","Kilowatt-hours, million","608",""
"Mauritius","Electricity - Consumption by households","2004","Kilowatt-hours, million","575",""
"Mauritius","Electricity - Consumption by households","2003","Kilowatt-hours, million","565",""
"Mauritius","Electricity - Consumption by households","2002","Kilowatt-hours, million","533","1"
"Mauritius","Electricity - Consumption by households","2001","Kilowatt-hours, million","523",""
"Mauritius","Electricity - Consumption by households","2000","Kilowatt-hours, million","492",""
"Mauritius","Electricity - Consumption by households","1999","Kilowatt-hours, million","450",""
"Mauritius","Electricity - Consumption by households","1998","Kilowatt-hours, million","431",""
"Mauritius","Electricity - Consumption by households","1997","Kilowatt-hours, million","395",""
"Mauritius","Electricity - Consumption by households","1996","Kilowatt-hours, million","365",""
"Mauritius","Electricity - Consumption by households","1995","Kilowatt-hours, million","334",""
"Mauritius","Electricity - Consumption by households","1994","Kilowatt-hours, million","296",""
"Mauritius","Electricity - Consumption by households","1993","Kilowatt-hours, million","274",""
"Mauritius","Electricity - Consumption by households","1992","Kilowatt-hours, million","249",""
"Mauritius","Electricity - Consumption by households","1991","Kilowatt-hours, million","220",""
"Mauritius","Electricity - Consumption by households","1990","Kilowatt-hours, million","199",""
"Mayotte","Electricity - Consumption by households","2014","Kilowatt-hours, million","190",""
"Mayotte","Electricity - Consumption by households","2013","Kilowatt-hours, million","180.4",""
"Mayotte","Electricity - Consumption by households","2012","Kilowatt-hours, million","167.4",""
"Mayotte","Electricity - Consumption by households","2011","Kilowatt-hours, million","145.7",""
"Mayotte","Electricity - Consumption by households","2010","Kilowatt-hours, million","142.5",""
"Mayotte","Electricity - Consumption by households","2009","Kilowatt-hours, million","157",""
"Mayotte","Electricity - Consumption by households","2008","Kilowatt-hours, million","132.8",""
"Mayotte","Electricity - Consumption by households","2007","Kilowatt-hours, million","121.1",""
"Mayotte","Electricity - Consumption by households","2006","Kilowatt-hours, million","110.9",""
"Mayotte","Electricity - Consumption by households","2005","Kilowatt-hours, million","102.6",""
"Mayotte","Electricity - Consumption by households","2004","Kilowatt-hours, million","92","1"
"Mayotte","Electricity - Consumption by households","2003","Kilowatt-hours, million","83","1"
"Mayotte","Electricity - Consumption by households","2002","Kilowatt-hours, million","75",""
"Mayotte","Electricity - Consumption by households","2001","Kilowatt-hours, million","64","1"
"Mayotte","Electricity - Consumption by households","2000","Kilowatt-hours, million","54","1"
"Mayotte","Electricity - Consumption by households","1999","Kilowatt-hours, million","38","1"
"Mayotte","Electricity - Consumption by households","1998","Kilowatt-hours, million","28","1"
"Mayotte","Electricity - Consumption by households","1997","Kilowatt-hours, million","26","1"
"Mayotte","Electricity - Consumption by households","1996","Kilowatt-hours, million","24","1"
"Mayotte","Electricity - Consumption by households","1995","Kilowatt-hours, million","22","1"
"Mayotte","Electricity - Consumption by households","1994","Kilowatt-hours, million","18","1"
"Mayotte","Electricity - Consumption by households","1993","Kilowatt-hours, million","15","1"
"Mayotte","Electricity - Consumption by households","1992","Kilowatt-hours, million","13.5","1"
"Mayotte","Electricity - Consumption by households","1991","Kilowatt-hours, million","11","1"
"Mayotte","Electricity - Consumption by households","1990","Kilowatt-hours, million","9","1"
"Mexico","Electricity - Consumption by households","2014","Kilowatt-hours, million","53914",""
"Mexico","Electricity - Consumption by households","2013","Kilowatt-hours, million","52370",""
"Mexico","Electricity - Consumption by households","2012","Kilowatt-hours, million","52030",""
"Mexico","Electricity - Consumption by households","2011","Kilowatt-hours, million","51771",""
"Mexico","Electricity - Consumption by households","2010","Kilowatt-hours, million","48700",""
"Mexico","Electricity - Consumption by households","2009","Kilowatt-hours, million","48540",""
"Mexico","Electricity - Consumption by households","2008","Kilowatt-hours, million","47451",""
"Mexico","Electricity - Consumption by households","2007","Kilowatt-hours, million","45835",""
"Mexico","Electricity - Consumption by households","2006","Kilowatt-hours, million","42531",""
"Mexico","Electricity - Consumption by households","2005","Kilowatt-hours, million","42531",""
"Mexico","Electricity - Consumption by households","2004","Kilowatt-hours, million","40733",""
"Mexico","Electricity - Consumption by households","2003","Kilowatt-hours, million","39861",""
"Mexico","Electricity - Consumption by households","2002","Kilowatt-hours, million","39032",""
"Mexico","Electricity - Consumption by households","2001","Kilowatt-hours, million","38344",""
"Mexico","Electricity - Consumption by households","2000","Kilowatt-hours, million","36128",""
"Mexico","Electricity - Consumption by households","1999","Kilowatt-hours, million","33371",""
"Mexico","Electricity - Consumption by households","1998","Kilowatt-hours, million","31690",""
"Mexico","Electricity - Consumption by households","1997","Kilowatt-hours, million","29643",""
"Mexico","Electricity - Consumption by households","1996","Kilowatt-hours, million","28482",""
